caller	site	target	edge_kind	confidence	evidence
8001d1a0	8001d1ac	80042ec8	direct_ghidra	confirmed_static	calls.tsv
8001d324	8001d330	80042ec8	direct_ghidra	confirmed_static	calls.tsv
8001d324	8001d36c	800434a8	direct_ghidra	confirmed_static	calls.tsv
8001d324	8001d3d8	800434bc	direct_ghidra	confirmed_static	calls.tsv
8001d478	8001d494	80040350	direct_ghidra	confirmed_static	calls.tsv
8001d478	8001d4a0	800403d0	direct_ghidra	confirmed_static	calls.tsv
8001d478	8001d4c8	8004078c	direct_ghidra	confirmed_static	calls.tsv
8001d478	8001d4dc	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8001d514	8001d538	80024144	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d72c	800282a8	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d738	80070c04	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d794	80070c7c	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d824	8001d514	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d8c4	80017dcc	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d98c	80017dcc	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d99c	80042e70	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001d9b8	80017dcc	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001da6c	80042e70	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dad8	80042e70	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dae8	8002411c	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001db68	80016f28	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001db7c	8001d478	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001db94	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dbe4	8001bcbc	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dc68	80016f28	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dc8c	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dce4	80016f50	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001ddcc	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001ddd8	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dedc	800235a0	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001df30	80022e50	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001df58	80042d08	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001dfe8	80023548	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e094	8001d514	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e10c	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e134	8002411c	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e1b8	80022e50	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e1e0	80042d08	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e2b8	80016f50	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e414	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e424	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e4d4	80017e94	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e4e4	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e4fc	800249d0	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e570	80017e94	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e58c	800249d0	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e64c	80017e94	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e77c	80042e70	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e7fc	80042e70	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e860	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e8a4	80024a10	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e8c4	800208e8	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e8f0	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001e9a0	80040204	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001ea8c	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001eb4c	80040690	direct_ghidra	confirmed_static	calls.tsv
8001d5d0	8001eb60	80040204	direct_ghidra	confirmed_static	calls.tsv
8001ebd0	8001ebdc	80042ec8	direct_ghidra	confirmed_static	calls.tsv
8001ebd0	8001ebec	800434a8	direct_ghidra	confirmed_static	calls.tsv
8001ebd0	8001ec08	800434bc	direct_ghidra	confirmed_static	calls.tsv
8001ec80	8001ec8c	80042ec8	direct_ghidra	confirmed_static	calls.tsv
8001ec80	8001ec9c	800434a8	direct_ghidra	confirmed_static	calls.tsv
8001ec80	8001ed08	800434bc	direct_ghidra	confirmed_static	calls.tsv
8001eda4	8001ee64	8002cd54	direct_ghidra	confirmed_static	calls.tsv
8001ee7c	8001ee90	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8001ee7c	8001eea0	8001eda4	direct_ghidra	confirmed_static	calls.tsv
8001eed8	8001eeec	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8001eed8	8001eefc	8001eda4	direct_ghidra	confirmed_static	calls.tsv
8001ef34	8001ef6c	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8001ef34	8001ef94	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8001ef34	8001efcc	8001eed8	direct_ghidra	confirmed_static	calls.tsv
8001ef34	8001efdc	8001ee7c	direct_ghidra	confirmed_static	calls.tsv
8001f030	8001f150	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8001f2c4	8001f358	80022e50	direct_ghidra	confirmed_static	calls.tsv
8001f2c4	8001f3c4	8002c860	direct_ghidra	confirmed_static	calls.tsv
8001f2c4	8001f404	80024a10	direct_ghidra	confirmed_static	calls.tsv
8001f2c4	8001f40c	80040204	direct_ghidra	confirmed_static	calls.tsv
8001f2c4	8001f438	80022e50	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020914	80040350	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020920	800403d0	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020960	80040800	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020968	80042c48	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020974	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020990	80040350	direct_ghidra	confirmed_static	calls.tsv
800208e8	8002099c	800403d0	direct_ghidra	confirmed_static	calls.tsv
800208e8	800209d0	80040800	direct_ghidra	confirmed_static	calls.tsv
800208e8	800209d8	80042c48	direct_ghidra	confirmed_static	calls.tsv
800208e8	800209e4	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020ae0	80040690	direct_ghidra	confirmed_static	calls.tsv
800208e8	80020aec	80040690	direct_ghidra	confirmed_static	calls.tsv
80020b44	80020c5c	80082380	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020d0c	80040350	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020d18	800403d0	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020d60	80042bd8	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020da0	80042c1c	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020dd0	800866f8	direct_ghidra	confirmed_static	calls.tsv
80020cb0	80020e04	80086628	direct_ghidra	confirmed_static	calls.tsv
80020e4c	80020e58	80042ec8	direct_ghidra	confirmed_static	calls.tsv
80020e4c	80020e98	80040690	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80020ee8	80040258	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80020f44	80014d38	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80021098	80014d38	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800210a4	80047738	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800210e0	8004022c	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800212b8	80040350	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800212c4	800403d0	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80021308	80042bd8	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80021360	80042c48	direct_ghidra	confirmed_static	calls.tsv
80020eb0	8002136c	8008f708	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80021380	80035dfc	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800213e4	80042e70	direct_ghidra	confirmed_static	calls.tsv
80020eb0	80021460	800474cc	direct_ghidra	confirmed_static	calls.tsv
80020eb0	800214d0	80042e70	direct_ghidra	confirmed_static	calls.tsv
80021538	80021550	80040734	direct_ghidra	confirmed_static	calls.tsv
80021538	800215f4	80036184	direct_ghidra	confirmed_static	calls.tsv
80021538	800215fc	800399f0	direct_ghidra	confirmed_static	calls.tsv
80021654	8002171c	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	8002173c	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	80021774	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	800217ac	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	800217d8	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	800217f8	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	80021818	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	80021844	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	80021864	80021614	direct_ghidra	confirmed_static	calls.tsv
80021654	80021884	80021614	direct_ghidra	confirmed_static	calls.tsv
800218cc	800218fc	8008f708	direct_ghidra	confirmed_static	calls.tsv
800219ac	800219d8	80013448	direct_ghidra	confirmed_static	calls.tsv
800219ac	800219fc	80015ba0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021a08	80015af4	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021a98	8004022c	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021ae8	80021654	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021b64	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021b70	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021ba8	80040800	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021bb0	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021bc4	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021bd0	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021bf8	80040800	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c00	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c14	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c20	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c60	80042bd8	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c68	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021c74	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021d1c	800218cc	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021d58	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021d64	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021d98	80040800	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021da0	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021df8	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e04	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e48	80042bd8	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e50	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e5c	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e74	80040350	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021e80	800403d0	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021eb8	80042bd8	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021ec0	80042c48	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021ecc	80042c1c	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021f18	80015820	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021f28	800155d4	direct_ghidra	confirmed_static	calls.tsv
800219ac	80021fd0	80021950	direct_ghidra	confirmed_static	calls.tsv
800219ac	80022104	80040204	direct_ghidra	confirmed_static	calls.tsv
800219ac	80022118	80021538	direct_ghidra	confirmed_static	calls.tsv
800219ac	80022148	80015af4	direct_ghidra	confirmed_static	calls.tsv
800219ac	80022150	80040204	direct_ghidra	confirmed_static	calls.tsv
80022174	80022204	80013448	direct_ghidra	confirmed_static	calls.tsv
80022174	80022398	80013448	direct_ghidra	confirmed_static	calls.tsv
800223b0	800223cc	80022174	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022420	800296c0	direct_ghidra	confirmed_static	calls.tsv
800223b0	8002242c	80040690	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022438	80040690	direct_ghidra	confirmed_static	calls.tsv
800223b0	8002247c	800292dc	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022484	80013700	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022494	80029354	direct_ghidra	confirmed_static	calls.tsv
800223b0	800224b0	80012c88	direct_ghidra	confirmed_static	calls.tsv
800223b0	800224b8	800193dc	direct_ghidra	confirmed_static	calls.tsv
800223b0	800224d4	80017e94	direct_ghidra	confirmed_static	calls.tsv
800223b0	800224f4	80017e94	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022508	80017e94	direct_ghidra	confirmed_static	calls.tsv
800223b0	80022618	8002c7d8	direct_ghidra	confirmed_static	calls.tsv
800226d4	800226dc	800223b0	direct_ghidra	confirmed_static	calls.tsv
800226d4	800226f0	8007f520	direct_ghidra	confirmed_static	calls.tsv
800226d4	80022718	8007f520	direct_ghidra	confirmed_static	calls.tsv
80022730	80022760	80042ec8	direct_ghidra	confirmed_static	calls.tsv
80022730	80022854	80017dcc	direct_ghidra	confirmed_static	calls.tsv
80022ab0	80022ae0	80042ec8	direct_ghidra	confirmed_static	calls.tsv
80022ab0	80022bd8	80018010	direct_ghidra	confirmed_static	calls.tsv
80022fa8	80022ff4	80040690	direct_ghidra	confirmed_static	calls.tsv
800230ac	800230e4	80023054	direct_ghidra	confirmed_static	calls.tsv
800230ac	800230f4	80023054	direct_ghidra	confirmed_static	calls.tsv
800230ac	80023100	80023054	direct_ghidra	confirmed_static	calls.tsv
8002314c	800231d0	8001eda4	direct_ghidra	confirmed_static	calls.tsv
80023200	800232d8	80016fe4	direct_ghidra	confirmed_static	calls.tsv
80023200	80023450	8002314c	direct_ghidra	confirmed_static	calls.tsv
80023200	80023508	80036184	direct_ghidra	confirmed_static	calls.tsv
80023200	80023524	800399f0	direct_ghidra	confirmed_static	calls.tsv
80023548	80023588	80023200	direct_ghidra	confirmed_static	calls.tsv
800235a0	800235c8	80040350	direct_ghidra	confirmed_static	calls.tsv
800235a0	800235d4	800403d0	direct_ghidra	confirmed_static	calls.tsv
800235a0	80023608	8004078c	direct_ghidra	confirmed_static	calls.tsv
8002367c	8002371c	80022e50	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023758	80022e50	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023764	80040690	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023838	800180e0	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023858	80040734	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023880	80042c1c	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023894	800434a8	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023924	800230ac	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023954	800434a8	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023970	800230ac	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023a4c	80043560	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023ab0	80043560	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023af8	800360d8	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023b00	80040690	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023b30	80040690	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023b58	80040690	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023bc0	80039910	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023be0	80042e70	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023d64	80013448	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023d88	800235a0	direct_ghidra	confirmed_static	calls.tsv
8002367c	80023d90	80023548	direct_ghidra	confirmed_static	calls.tsv
80023dc4	80023e04	80023548	direct_ghidra	confirmed_static	calls.tsv
80023dc4	80023e18	80040204	direct_ghidra	confirmed_static	calls.tsv
80023dc4	80023ec8	80022e50	direct_ghidra	confirmed_static	calls.tsv
80023dc4	80023ee4	80042d08	direct_ghidra	confirmed_static	calls.tsv
80023dc4	80023fb8	80042d08	direct_ghidra	confirmed_static	calls.tsv
80024078	80024104	80023dc4	direct_ghidra	confirmed_static	calls.tsv
8002411c	80024128	80024078	direct_ghidra	confirmed_static	calls.tsv
80024144	80024150	80023dc4	direct_ghidra	confirmed_static	calls.tsv
8002416c	800241f4	8002411c	direct_ghidra	confirmed_static	calls.tsv
8002416c	8002424c	80016f50	direct_ghidra	confirmed_static	calls.tsv
800242bc	800242d0	8002367c	direct_ghidra	confirmed_static	calls.tsv
800242bc	800242d8	8002c89c	direct_ghidra	confirmed_static	calls.tsv
800242bc	80024308	80026bbc	direct_ghidra	confirmed_static	calls.tsv
800242bc	80024318	800289a4	direct_ghidra	confirmed_static	calls.tsv
800242bc	80024344	80040204	direct_ghidra	confirmed_static	calls.tsv
800242bc	80024370	800361d8	direct_ghidra	confirmed_static	calls.tsv
800242bc	8002437c	80039770	direct_ghidra	confirmed_static	calls.tsv
800242bc	8002439c	80039770	direct_ghidra	confirmed_static	calls.tsv
800242bc	800243c0	800360d8	direct_ghidra	confirmed_static	calls.tsv
80024444	80024478	8003cfc4	direct_ghidra	confirmed_static	calls.tsv
80024444	80024480	800242bc	direct_ghidra	confirmed_static	calls.tsv
80024444	80024488	8003d014	direct_ghidra	confirmed_static	calls.tsv
80024444	80024498	800242bc	direct_ghidra	confirmed_static	calls.tsv
800244b0	80024514	8008f708	direct_ghidra	confirmed_static	calls.tsv
800244b0	800245d4	80035dfc	direct_ghidra	confirmed_static	calls.tsv
800244b0	800245e0	80035dfc	direct_ghidra	confirmed_static	calls.tsv
8002465c	8002467c	800244b0	direct_ghidra	confirmed_static	calls.tsv
8002465c	8002468c	800244b0	direct_ghidra	confirmed_static	calls.tsv
800247f0	8002480c	80035ba0	direct_ghidra	confirmed_static	calls.tsv
800247f0	80024824	8008f578	direct_ghidra	confirmed_static	calls.tsv
800247f0	800248a8	80014e08	direct_ghidra	confirmed_static	calls.tsv
800248e0	80024984	80035ba0	direct_ghidra	confirmed_static	calls.tsv
800249d0	800249f4	80040690	direct_ghidra	confirmed_static	calls.tsv
80024a10	80024a1c	800249d0	direct_ghidra	confirmed_static	calls.tsv
80024a9c	80024bdc	80024a38	direct_ghidra	confirmed_static	calls.tsv
80024a9c	80024c70	8007ff10	direct_ghidra	confirmed_static	calls.tsv
80024a9c	80024cac	8007ff10	direct_ghidra	confirmed_static	calls.tsv
80024cd8	80024cf4	80040350	direct_ghidra	confirmed_static	calls.tsv
80024cd8	80024d00	800403d0	direct_ghidra	confirmed_static	calls.tsv
80024df0	80024e00	80024a9c	direct_ghidra	confirmed_static	calls.tsv
80024df0	80024e60	80024cd8	direct_ghidra	confirmed_static	calls.tsv
80024f14	80024f24	80024ee0	direct_ghidra	confirmed_static	calls.tsv
80024f14	80024f64	8002c7d8	direct_ghidra	confirmed_static	calls.tsv
80024f14	80024f74	80040204	direct_ghidra	confirmed_static	calls.tsv
80024f14	80024fe8	80014d38	direct_ghidra	confirmed_static	calls.tsv
80024f14	80025034	80040734	direct_ghidra	confirmed_static	calls.tsv
80024f14	8002509c	80024a38	direct_ghidra	confirmed_static	calls.tsv
80025178	8002518c	80024ee0	direct_ghidra	confirmed_static	calls.tsv
80025178	8002519c	800250d8	direct_ghidra	confirmed_static	calls.tsv
80025178	800251b0	8002c860	direct_ghidra	confirmed_static	calls.tsv
80025178	800251d0	80040204	direct_ghidra	confirmed_static	calls.tsv
80025178	80025270	8001f2c4	direct_ghidra	confirmed_static	calls.tsv
80025178	80025290	8002c860	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025450	80024ee0	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025460	8002c860	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025478	80040204	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025530	80016fe4	direct_ghidra	confirmed_static	calls.tsv
8002543c	8002562c	8002c860	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025674	8001817c	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025680	80024a10	direct_ghidra	confirmed_static	calls.tsv
8002543c	80025688	80040204	direct_ghidra	confirmed_static	calls.tsv
800256ac	800256b4	80024ee0	direct_ghidra	confirmed_static	calls.tsv
